transaccionId,cuentaId,monto,fecha,autorizado
TX-01074,CU-1074,22827.31,2023-12-18,false
TX-01075,CU-1075,23663.29,2023-12-29,false
TX-01076,CU-1076,7982.9,2023-05-29,true
TX-01077,CU-1077,36671.09,2024-11-21,true
TX-01078,CU-1078,24956.86,2023-06-18,true
TX-01079,CU-1079,4025.84,2023-01-31,true
TX-01080,CU-1080,14222.42,2024-01-21,false
TX-01081,CU-1081,48191.54,2024-04-25,true
TX-01082,CU-1082,10901.96,2023-10-31,false
TX-01083,CU-1083,2496.53,2024-10-05,true
TX-01084,CU-1084,15257.46,2023-07-20,false
TX-01085,CU-1085,40574.41,2024-12-05,false
TX-01086,CU-1086,47697.21,2024-09-16,true
TX-01087,CU-1087,2843.76,2024-06-18,false
TX-01088,CU-1088,7551.92,2023-07-22,true
TX-01089,CU-1089,39219.77,2023-01-14,true
TX-01090,CU-1090,33040.49,2023-03-24,true
TX-01091,CU-1091,27304.02,2024-08-12,true
TX-01092,CU-1092,1588.7,2024-02-02,true
TX-01093,CU-1093,13415.42,2023-06-18,true
TX-01094,CU-1094,37759.58,2024-09-17,true
TX-01095,CU-1095,38044.41,2024-07-10,true
TX-01096,CU-1096,47611.64,2023-05-20,true
TX-01097,CU-1097,20445.57,2024-05-06,true
TX-01098,CU-1098,8486.96,2023-02-18,true
TX-01099,CU-1099,43347.89,2023-11-10,true
TX-01100,CU-1100,23430.67,2023-01-16,true
TX-01101,CU-1101,5999.1,2023-05-28,false
TX-01102,CU-1102,11928.48,2024-11-23,false
TX-01103,CU-1103,12313.28,2024-11-19,true
TX-01104,CU-1104,5899.86,2023-05-06,false
TX-01105,CU-1105,38949.82,2023-07-10,false
TX-01106,CU-1106,9746.14,2024-03-19,false
TX-01107,CU-1107,40594.65,2023-08-21,true
TX-01108,CU-1108,21543.99,2024-05-01,true
TX-01109,CU-1109,43254.64,2023-05-06,true
TX-01110,CU-1110,28936.19,2023-02-05,true
TX-01111,CU-1111,46810.98,2023-10-12,true
TX-01112,CU-1112,12369.21,2024-04-10,true
TX-01113,CU-1113,5831.15,2024-12-09,true
TX-01114,CU-1114,24772.0,2024-09-14,true
TX-01115,CU-1115,9011.02,2024-02-23,true
TX-01116,CU-1116,24456.48,2023-02-13,true
TX-01117,CU-1117,20459.44,2023-11-25,true
TX-01118,CU-1118,34264.54,2023-11-12,false
TX-01119,CU-1119,47466.75,2024-06-03,true
TX-01120,CU-1120,46631.04,2024-10-04,true
TX-01121,CU-1121,34038.6,2023-07-10,true
TX-01122,CU-1122,36447.03,2023-08-09,true
TX-01123,CU-1123,26281.33,2023-09-27,true
TX-01124,CU-1124,5974.79,2024-03-23,true
TX-01125,CU-1125,37024.92,2023-10-21,true
TX-01126,CU-1126,23068.55,2024-05-08,true
TX-01127,CU-1127,14035.72,2023-11-28,true
TX-01128,CU-1128,3219.91,2023-04-11,false
TX-01129,CU-1129,20232.2,2023-08-25,true
TX-01130,CU-1130,13434.03,2024-07-15,true
TX-01131,CU-1131,25360.05,2023-04-17,true
TX-01132,CU-1132,44502.97,2023-09-28,true
TX-01133,CU-1133,6501.67,2023-10-19,true
TX-01134,CU-1134,3289.44,2023-07-30,true
TX-01135,CU-1135,10884.33,2024-03-20,true
TX-01136,CU-1136,4693.5,2023-03-29,true
TX-01137,CU-1137,10079.12,2023-01-08,false
TX-01138,CU-1138,26237.62,2023-08-24,true
TX-01139,CU-1139,24509.26,2023-09-19,true
TX-01140,CU-1140,40496.41,2023-07-28,true
TX-01141,CU-1141,24374.24,2024-12-13,true
TX-01142,CU-1142,44904.67,2024-11-05,true
TX-01143,CU-1143,1718.57,2023-06-29,true
TX-01144,CU-1144,32586.66,2023-09-08,true
TX-01145,CU-1145,22759.28,2023-01-14,false
TX-01146,CU-1146,8001.61,2024-12-08,true
TX-01147,CU-1147,34744.77,2023-09-12,true
TX-01148,CU-1148,26558.98,2024-11-16,true
TX-01149,CU-1149,27006.94,2024-10-11,true
TX-01150,CU-1150,39359.49,2024-10-23,false
TX-01151,CU-1151,12503.88,2023-11-21,true
TX-01152,CU-1152,47321.64,2023-06-28,true
TX-01153,CU-1153,4965.66,2024-11-26,true
TX-01154,CU-1154,49670.01,2024-12-12,false
TX-01155,CU-1155,19291.94,2023-02-08,true
TX-01156,CU-1156,28072.37,2023-01-01,true
TX-01157,CU-1157,49360.98,2023-07-26,true
TX-01158,CU-1158,25194.51,2024-02-17,true
TX-01159,CU-1159,35134.75,2024-05-06,true
TX-01160,CU-1160,1276.44,2024-03-01,false
TX-01161,CU-1161,3322.71,2023-09-03,true
TX-01162,CU-1162,17993.09,2024-04-30,false
TX-01163,CU-1163,10973.02,2024-03-01,true
TX-01164,CU-1164,41716.75,2024-01-16,true
TX-01165,CU-1165,17683.74,2023-12-17,false
TX-01166,CU-1166,28147.3,2024-12-05,true
TX-01167,CU-1167,26790.8,2024-11-28,true
TX-01168,CU-1168,14588.94,2024-07-08,false
TX-01169,CU-1169,1886.2,2023-05-14,true
TX-01170,CU-1170,24831.63,2023-03-05,true
TX-01171,CU-1171,16650.0,2024-08-24,false
TX-01172,CU-1172,178.35,2023-08-28,false
TX-01173,CU-1173,14594.71,2023-08-17,true
TX-01174,CU-1174,10701.4,2023-09-19,false
TX-01175,CU-1175,25630.25,2024-01-20,true
TX-01176,CU-1176,30739.79,2024-08-30,true
TX-01177,CU-1177,31236.03,2023-07-31,false
TX-01178,CU-1178,8331.73,2024-04-27,true
TX-01179,CU-1179,3307.3,2024-02-18,true
TX-01180,CU-1180,26076.15,2023-08-06,true
TX-01181,CU-1181,45330.31,2024-05-22,true
TX-01182,CU-1182,43573.71,2023-12-12,false
TX-01183,CU-1183,2549.16,2024-02-19,true
TX-01184,CU-1184,20406.93,2024-11-21,true
TX-01185,CU-1185,18929.53,2023-01-22,true
TX-01186,CU-1186,30045.3,2024-12-20,true
TX-01187,CU-1187,37959.77,2024-02-01,true
TX-01188,CU-1188,13150.23,2023-01-18,true
TX-01189,CU-1189,1079.66,2023-07-19,true
TX-01190,CU-1190,35224.44,2024-03-21,true
TX-01191,CU-1191,39071.89,2024-12-02,true
TX-01192,CU-1192,1819.5,2023-04-21,false
TX-01193,CU-1193,26326.87,2023-09-24,true
TX-01194,CU-1194,45392.14,2023-09-04,false
TX-01195,CU-1195,32751.18,2024-09-13,true
TX-01196,CU-1196,10780.28,2023-03-13,true
TX-01197,CU-1197,16183.87,2024-03-26,false
TX-01198,CU-1198,9285.09,2024-02-15,true
TX-01199,CU-1199,19085.69,2023-08-03,true
TX-01200,CU-1200,22108.6,2023-03-17,true
TX-01201,CU-1201,4961.19,2024-02-13,true
TX-01202,CU-1202,18069.94,2024-08-16,false
TX-01203,CU-1203,43515.12,2024-01-28,true
TX-01204,CU-1204,15687.25,2024-04-07,true
TX-01205,CU-1205,15293.88,2023-09-28,false
TX-01206,CU-1206,13898.74,2023-11-02,true
TX-01207,CU-1207,20190.08,2023-10-13,true
TX-01208,CU-1208,13484.11,2024-07-13,true
TX-01209,CU-1209,30130.16,2023-01-09,true
TX-01210,CU-1210,45646.47,2023-11-01,true
TX-01211,CU-1211,36244.43,2024-09-30,true
TX-01212,CU-1212,23328.58,2023-07-10,true
TX-01213,CU-1213,17186.05,2023-06-04,true
TX-01214,CU-1214,12634.72,2024-10-26,true
TX-01215,CU-1215,15887.11,2023-04-03,true
TX-01216,CU-1216,39894.37,2023-09-02,true
TX-01217,CU-1217,15714.16,2024-06-19,false
TX-01218,CU-1218,32612.19,2024-01-17,true
TX-01219,CU-1219,1479.85,2023-07-15,true
TX-01220,CU-1220,8675.4,2023-11-27,true
TX-01221,CU-1221,38580.61,2024-11-23,false
TX-01222,CU-1222,3361.76,2024-02-17,true
TX-01223,CU-1223,3509.39,2023-08-27,true
TX-01224,CU-1224,12097.09,2023-07-22,true
TX-01225,CU-1225,21074.74,2023-01-28,true
TX-01226,CU-1226,24330.69,2023-02-01,true
TX-01227,CU-1227,40858.12,2024-07-30,true
TX-01228,CU-1228,23259.22,2023-06-24,true
TX-01229,CU-1229,8839.9,2024-06-27,true
TX-01230,CU-1230,467.5,2023-01-25,false
TX-01231,CU-1231,12312.3,2024-01-30,true
TX-01232,CU-1232,21321.55,2024-03-04,true
TX-01233,CU-1233,43828.96,2023-07-12,false
TX-01234,CU-1234,47480.26,2023-05-06,true
TX-01235,CU-1235,40078.17,2024-04-18,true
TX-01236,CU-1236,40541.58,2024-05-06,false
TX-01237,CU-1237,11317.75,2023-12-03,true
TX-01238,CU-1238,4693.02,2023-10-02,true
TX-01239,CU-1239,20714.31,2024-11-15,true
TX-01240,CU-1240,36570.57,2023-10-16,false
TX-01241,CU-1241,31819.42,2024-05-13,true
TX-01242,CU-1242,10605.4,2024-10-11,true
TX-01243,CU-1243,21480.12,2023-03-07,true
TX-01244,CU-1244,36873.99,2024-02-26,true
TX-01245,CU-1245,2599.47,2024-09-08,true
TX-01246,CU-1246,5735.04,2023-11-04,true
TX-01247,CU-1247,13114.83,2023-07-04,false
TX-01248,CU-1248,43176.31,2024-10-24,true
TX-01249,CU-1249,14193.44,2024-12-29,true
TX-01250,CU-1250,38237.25,2023-02-14,false
TX-01251,CU-1251,15871.42,2024-01-19,true
TX-01252,CU-1252,13029.22,2023-12-21,false
TX-01253,CU-1253,17572.55,2023-05-15,false
TX-01254,CU-1254,4794.61,2023-12-24,true
TX-01255,CU-1255,16416.52,2023-01-02,true
TX-01256,CU-1256,11402.74,2024-09-02,true
TX-01257,CU-1257,831.0,2023-11-25,false
TX-01258,CU-1258,37711.94,2023-04-21,true
TX-01259,CU-1259,12154.39,2023-12-17,false
TX-01260,CU-1260,37952.71,2024-10-11,true
TX-01261,CU-1261,43997.78,2023-05-26,false
TX-01262,CU-1262,17316.13,2024-01-27,true
TX-01263,CU-1263,19234.23,2023-12-20,true
TX-01264,CU-1264,29718.98,2024-09-08,true
TX-01265,CU-1265,34105.11,2023-03-23,true
TX-01266,CU-1266,22000.15,2023-07-11,true
TX-01267,CU-1267,42325.63,2023-12-15,false
TX-01268,CU-1268,9936.86,2024-11-29,true
TX-01269,CU-1269,31561.82,2024-08-25,true
TX-01270,CU-1270,37686.7,2023-12-16,true
TX-01271,CU-1271,23393.22,2023-08-03,true
TX-01272,CU-1272,25383.64,2024-01-01,true
TX-01273,CU-1273,43535.53,2024-11-11,true
TX-01274,CU-1274,12611.64,2024-08-22,true
TX-01275,CU-1275,1053.28,2024-02-13,false
TX-01276,CU-1276,30697.74,2023-02-12,true
TX-01277,CU-1277,34106.53,2023-08-30,false
TX-01278,CU-1278,31210.89,2024-11-19,true
TX-01279,CU-1279,24419.98,2023-07-04,true
TX-01280,CU-1280,12641.21,2023-05-09,true
TX-01281,CU-1281,33117.74,2023-10-09,false
TX-01282,CU-1282,17334.92,2024-03-29,true
TX-01283,CU-1283,12405.77,2024-12-02,true
TX-01284,CU-1284,36828.16,2023-03-23,true
TX-01285,CU-1285,7925.32,2024-08-05,true
TX-01286,CU-1286,3482.58,2024-01-28,false
TX-01287,CU-1287,18895.66,2023-10-31,true
TX-01288,CU-1288,10620.87,2023-11-04,true
TX-01289,CU-1289,1916.46,2023-02-19,false
TX-01290,CU-1290,45395.28,2024-06-25,true
TX-01291,CU-1291,27173.76,2023-02-10,true
TX-01292,CU-1292,33038.54,2024-04-27,false
TX-01293,CU-1293,4760.59,2023-03-04,true
TX-01294,CU-1294,16558.8,2024-10-06,true
TX-01295,CU-1295,40279.75,2023-08-19,true
TX-01296,CU-1296,29457.63,2023-10-14,false
TX-01297,CU-1297,38049.96,2024-09-25,false
TX-01298,CU-1298,14124.9,2024-02-16,true
TX-01299,CU-1299,14457.73,2023-08-08,false
TX-01300,CU-1300,8713.12,2024-04-19,true
TX-01301,CU-1301,17482.2,2023-09-26,true
TX-01302,CU-1302,40249.12,2024-12-29,false
TX-01303,CU-1303,4042.61,2024-04-27,true
TX-01304,CU-1304,9631.03,2023-12-24,false
TX-01305,CU-1305,47833.28,2024-12-02,true
TX-01306,CU-1306,45902.05,2024-07-20,true
TX-01307,CU-1307,21467.62,2024-12-12,true
TX-01308,CU-1308,15136.23,2024-12-19,false
TX-01309,CU-1309,41448.3,2024-04-20,true
TX-01310,CU-1310,5359.81,2024-02-19,true
TX-01311,CU-1311,43605.12,2024-03-01,true
TX-01312,CU-1312,16697.95,2024-03-04,false
TX-01313,CU-1313,38243.83,2024-02-09,true
TX-01314,CU-1314,49605.01,2023-11-11,true
TX-01315,CU-1315,41997.08,2024-03-13,false
TX-01316,CU-1316,48850.5,2023-12-18,true
TX-01317,CU-1317,29151.25,2024-08-06,true
TX-01318,CU-1318,41483.08,2024-01-18,true
TX-01319,CU-1319,32544.16,2024-11-03,true
TX-01320,CU-1320,17653.37,2024-10-23,true
TX-01321,CU-1321,32210.24,2023-04-10,false
TX-01322,CU-1322,11187.6,2024-10-28,true
TX-01323,CU-1323,3774.34,2023-04-04,true
TX-01324,CU-1324,34239.4,2023-08-24,false
TX-01325,CU-1325,6293.99,2024-11-30,false
TX-01326,CU-1326,38199.52,2023-03-31,true
TX-01327,CU-1327,48519.32,2024-08-12,true
TX-01328,CU-1328,13160.3,2023-07-24,false
TX-01329,CU-1329,21761.58,2023-03-04,true
TX-01330,CU-1330,45957.74,2023-09-12,true
TX-01331,CU-1331,35194.56,2024-04-19,true
TX-01332,CU-1332,14518.62,2023-01-22,false
TX-01333,CU-1333,32017.62,2023-05-24,true
TX-01334,CU-1334,1218.81,2024-10-15,true
TX-01335,CU-1335,35480.75,2023-02-11,true
TX-01336,CU-1336,7001.39,2024-05-03,true
TX-01337,CU-1337,26065.28,2023-05-14,true
TX-01338,CU-1338,11154.82,2023-01-08,false
TX-01339,CU-1339,46002.21,2024-04-23,true
TX-01340,CU-1340,20052.76,2024-09-17,false
TX-01341,CU-1341,29639.99,2023-03-10,false
TX-01342,CU-1342,34386.83,2023-05-28,true
TX-01343,CU-1343,35587.51,2023-12-01,true
TX-01344,CU-1344,34150.68,2024-12-27,true
TX-01345,CU-1345,26738.73,2024-06-14,true
TX-01346,CU-1346,8948.23,2024-03-22,true
TX-01347,CU-1347,30336.32,2024-07-07,false
TX-01348,CU-1348,14354.01,2024-07-08,false
TX-01349,CU-1349,40348.22,2023-11-13,false
TX-01350,CU-1350,20375.12,2023-09-26,true
TX-01351,CU-1351,4999.85,2024-11-20,true
TX-01352,CU-1352,8479.29,2024-08-13,true
TX-01353,CU-1353,12527.54,2024-07-27,false
TX-01354,CU-1354,23746.55,2023-05-19,true
TX-01355,CU-1355,32362.26,2023-12-13,true
TX-01356,CU-1356,34060.62,2023-10-16,true
TX-01357,CU-1357,45608.14,2023-01-03,false
TX-01358,CU-1358,36683.89,2023-06-20,false
TX-01359,CU-1359,30255.04,2024-02-03,false
TX-01360,CU-1360,23234.53,2023-09-15,true
TX-01361,CU-1361,48308.95,2024-06-21,true
TX-01362,CU-1362,20994.88,2024-02-28,true
TX-01363,CU-1363,27192.06,2024-11-16,true
TX-01364,CU-1364,356.27,2023-09-11,false
TX-01365,CU-1365,7697.28,2024-02-11,false
TX-01366,CU-1366,45418.44,2023-07-15,true
TX-01367,CU-1367,44982.68,2024-03-10,true
TX-01368,CU-1368,29519.97,2024-01-23,false
TX-01369,CU-1369,3464.03,2024-12-14,true
TX-01370,CU-1370,140.39,2024-11-26,false
TX-01371,CU-1371,8341.5,2024-12-12,true
TX-01372,CU-1372,16613.31,2023-09-01,true
TX-01373,CU-1373,27976.69,2024-10-14,true
TX-01374,CU-1374,16197.0,2024-09-15,true
TX-01375,CU-1375,17979.23,2024-06-21,true
TX-01376,CU-1376,32476.45,2023-09-26,false
TX-01377,CU-1377,44375.41,2023-03-25,true
TX-01378,CU-1378,18290.27,2023-01-19,true
TX-01379,CU-1379,35981.55,2024-09-07,true
TX-01380,CU-1380,3233.57,2024-04-24,false
TX-01381,CU-1381,29793.97,2024-06-04,true
TX-01382,CU-1382,4053.05,2023-03-14,true
TX-01383,CU-1383,8095.23,2023-10-14,false
TX-01384,CU-1384,29349.37,2023-02-13,true
TX-01385,CU-1385,27635.83,2024-06-13,false
TX-01386,CU-1386,32842.74,2023-01-22,true
TX-01387,CU-1387,22846.99,2023-01-22,true
TX-01388,CU-1388,33222.62,2023-11-26,true
TX-01389,CU-1389,16515.49,2024-12-15,true
TX-01390,CU-1390,21223.13,2024-09-06,true
TX-01391,CU-1391,6394.41,2023-08-05,true
TX-01392,CU-1392,31037.69,2024-11-30,true
TX-01393,CU-1393,48654.93,2023-12-20,true
TX-01394,CU-1394,15420.18,2023-10-03,true
TX-01395,CU-1395,34457.91,2023-06-13,true
TX-01396,CU-1396,19323.08,2023-02-25,true
TX-01397,CU-1397,33471.46,2024-09-09,true
TX-01398,CU-1398,35808.68,2024-03-03,true
TX-01399,CU-1399,727.81,2023-09-28,true
TX-01400,CU-1400,9745.84,2023-11-20,true
TX-01401,CU-1401,12467.13,2024-03-19,true
TX-01402,CU-1402,17217.67,2024-04-05,false
TX-01403,CU-1403,20686.93,2023-11-28,true
TX-01404,CU-1404,13375.99,2024-05-27,true
TX-01405,CU-1405,23654.01,2023-08-18,true
TX-01406,CU-1406,20266.42,2023-09-29,true
TX-01407,CU-1407,25490.66,2023-05-20,true
TX-01408,CU-1408,14339.36,2023-05-02,true
TX-01409,CU-1409,37262.01,2023-08-06,true
TX-01410,CU-1410,32441.51,2023-03-09,true
TX-01411,CU-1411,26745.5,2024-03-27,true
TX-01412,CU-1412,28196.76,2023-06-17,true
TX-01413,CU-1413,44226.3,2024-10-25,false
TX-01414,CU-1414,42358.82,2024-04-18,true
TX-01415,CU-1415,34680.25,2024-03-28,true
TX-01416,CU-1416,2589.58,2023-09-28,true
TX-01417,CU-1417,30184.7,2024-03-25,false
TX-01418,CU-1418,38485.03,2024-04-26,true
TX-01419,CU-1419,19527.88,2024-06-13,true
TX-01420,CU-1420,19554.21,2023-04-03,true
TX-01421,CU-1421,15363.31,2023-11-20,true
TX-01422,CU-1422,39472.87,2024-02-29,true
TX-01423,CU-1423,36805.4,2024-10-17,true
TX-01424,CU-1424,49641.48,2023-01-21,true
TX-01425,CU-1425,49749.21,2024-06-28,true
TX-01426,CU-1426,26892.24,2024-03-28,false
TX-01427,CU-1427,8536.79,2024-06-12,true
TX-01428,CU-1428,43342.35,2023-04-22,true
TX-01429,CU-1429,8560.75,2023-08-30,true
TX-01430,CU-1430,8830.29,2024-01-14,true
TX-01431,CU-1431,17382.97,2024-05-26,false
TX-01432,CU-1432,23266.82,2023-08-01,false
TX-01433,CU-1433,10066.08,2024-05-22,true
TX-01434,CU-1434,31701.08,2023-02-04,true
TX-01435,CU-1435,39060.95,2024-05-11,true
TX-01436,CU-1436,33989.38,2023-01-03,true
TX-01437,CU-1437,36230.81,2024-02-12,false
TX-01438,CU-1438,33201.85,2024-05-22,true
TX-01439,CU-1439,36057.47,2023-04-01,true
TX-01440,CU-1440,6544.02,2023-07-22,false
TX-01441,CU-1441,37224.62,2024-11-05,true
TX-01442,CU-1442,44182.35,2023-05-26,true
TX-01443,CU-1443,43863.54,2023-09-20,true
TX-01444,CU-1444,2282.47,2024-02-20,false
TX-01445,CU-1445,223.35,2024-01-10,false
TX-01446,CU-1446,8264.87,2023-10-02,true
TX-01447,CU-1447,28124.82,2024-11-11,true
TX-01448,CU-1448,12000.67,2024-01-15,true
TX-01449,CU-1449,13039.15,2023-08-03,true
TX-01450,CU-1450,28031.7,2023-02-14,true
TX-01451,CU-1451,45372.91,2023-01-04,true
TX-01452,CU-1452,28904.47,2023-10-23,true
TX-01453,CU-1453,5138.47,2023-11-19,true
TX-01454,CU-1454,39090.64,2024-06-12,true
TX-01455,CU-1455,19892.24,2024-07-01,true
TX-01456,CU-1456,10105.76,2023-10-24,true
TX-01457,CU-1457,11961.53,2023-03-07,true
TX-01458,CU-1458,41908.01,2023-04-14,false
TX-01459,CU-1459,29590.84,2024-11-18,true
TX-01460,CU-1460,48795.88,2023-06-07,false
TX-01461,CU-1461,7894.18,2024-02-26,true
TX-01462,CU-1462,14385.36,2023-12-04,true
TX-01463,CU-1463,8548.77,2023-09-03,true
TX-01464,CU-1464,1371.2,2023-07-15,true
TX-01465,CU-1465,32968.11,2023-06-14,false
TX-01466,CU-1466,28363.05,2023-08-27,true
TX-01467,CU-1467,31814.53,2024-05-11,true
TX-01468,CU-1468,20400.86,2024-05-14,true
TX-01469,CU-1469,43411.34,2024-04-14,true
TX-01470,CU-1470,183.77,2023-07-13,true
TX-01471,CU-1471,12306.73,2023-09-01,true
TX-01472,CU-1472,36068.83,2023-12-09,true
TX-01473,CU-1473,46626.7,2023-07-22,true
TX-01474,CU-1474,33428.86,2024-08-08,true
TX-01475,CU-1475,36316.84,2023-07-06,false
TX-01476,CU-1476,13975.37,2023-06-20,false
TX-01477,CU-1477,42708.68,2023-07-21,true
TX-01478,CU-1478,36096.31,2023-08-11,true
TX-01479,CU-1479,1380.05,2024-08-17,true
TX-01480,CU-1480,34375.08,2023-10-12,false
TX-01481,CU-1481,29517.25,2023-06-08,true
TX-01482,CU-1482,33270.46,2024-10-22,true
TX-01483,CU-1483,13984.3,2023-06-10,true
TX-01484,CU-1484,47723.22,2023-10-13,true
TX-01485,CU-1485,44243.1,2023-08-28,false
TX-01486,CU-1486,39390.31,2023-03-23,true
TX-01487,CU-1487,28969.5,2023-10-02,true
TX-01488,CU-1488,25443.26,2023-07-09,true
TX-01489,CU-1489,34910.16,2023-07-15,true
TX-01490,CU-1490,27882.09,2024-09-09,true
TX-01491,CU-1491,22824.48,2024-04-22,false
TX-01492,CU-1492,13451.17,2023-09-13,true
TX-01493,CU-1493,31904.87,2024-01-26,false
TX-01494,CU-1494,8643.9,2023-05-14,true
TX-01495,CU-1495,5174.14,2023-04-24,false
TX-01496,CU-1496,36945.83,2023-07-02,false
TX-01497,CU-1497,21049.84,2024-10-22,true
TX-01498,CU-1498,15660.65,2024-02-16,false
TX-01499,CU-1499,8534.56,2023-10-23,true
TX-01500,CU-1500,21514.47,2023-10-05,false
TX-01501,CU-0001,3366.95,2023-08-14,true
TX-01502,CU-0002,3569.08,2023-06-02,true
TX-01503,CU-0003,30438.75,2023-12-10,true
TX-01504,CU-0004,45685.1,2024-01-09,true
TX-01505,CU-0005,49569.93,2023-06-17,true
TX-01506,CU-0006,21906.99,2024-04-19,true
TX-01507,CU-0007,14097.69,2024-06-02,true
TX-01508,CU-0008,26214.79,2023-02-10,true
TX-01509,CU-0009,26190.33,2023-01-10,true
TX-01510,CU-0010,5632.4,2024-06-05,true
TX-01511,CU-0011,12816.29,2023-03-13,true
TX-01512,CU-0012,3578.61,2023-10-28,true
TX-01513,CU-0013,30051.46,2023-01-17,false
TX-01514,CU-0014,6513.29,2023-03-02,true
TX-01515,CU-0015,1470.79,2023-12-23,true
TX-01516,CU-0016,26114.47,2024-04-11,true
TX-01517,CU-0017,22249.16,2024-01-02,true
TX-01518,CU-0018,17284.7,2023-03-15,true
TX-01519,CU-0019,35971.65,2024-04-13,true
TX-01520,CU-0020,19420.19,2023-04-18,true
TX-01521,CU-0021,43252.35,2024-04-27,true
TX-01522,CU-0022,9648.48,2023-04-25,true
TX-01523,CU-0023,530.77,2023-09-18,true
TX-01524,CU-0024,10780.39,2024-12-16,true
TX-01525,CU-0025,7289.83,2024-03-25,true
TX-01526,CU-0026,40686.08,2023-07-01,true
TX-01527,CU-0027,39560.55,2024-09-16,true
TX-01528,CU-0028,20381.4,2023-04-12,true
TX-01529,CU-0029,11885.22,2023-03-18,true
TX-01530,CU-0030,1296.76,2024-09-01,false
TX-01531,CU-0031,47075.23,2023-04-24,true
TX-01532,CU-0032,26044.15,2023-11-10,true
TX-01533,CU-0033,7509.65,2023-12-31,true
TX-01534,CU-0034,7440.97,2024-03-12,true
TX-01535,CU-0035,21680.33,2024-09-01,true
TX-01536,CU-0036,43937.54,2023-02-08,false
TX-01537,CU-0037,43899.6,2023-06-01,true
TX-01538,CU-0038,23542.6,2024-09-24,true
TX-01539,CU-0039,588.5,2023-01-04,true
TX-01540,CU-0040,30487.88,2023-08-17,true
TX-01541,CU-0041,37122.46,2023-04-10,true
TX-01542,CU-0042,9022.73,2023-09-12,true
TX-01543,CU-0043,8207.14,2023-03-26,true
TX-01544,CU-0044,5865.58,2023-05-24,true
TX-01545,CU-0045,47555.75,2024-03-09,true
TX-01546,CU-0046,13550.72,2024-11-20,false
TX-01547,CU-0047,32763.51,2024-05-03,true
TX-01548,CU-0048,38728.55,2024-03-03,true
TX-01549,CU-0049,32412.07,2023-12-21,true
TX-01550,CU-0050,439.28,2023-12-15,true
TX-01551,CU-0051,41575.6,2023-02-19,true
TX-01552,CU-0052,31290.42,2023-07-11,true
TX-01553,CU-0053,49177.1,2024-01-15,false
TX-01554,CU-0054,28699.94,2023-10-22,true
TX-01555,CU-0055,19627.98,2024-01-16,true
TX-01556,CU-0056,48434.0,2024-03-26,true
TX-01557,CU-0057,37101.35,2023-11-14,true
TX-01558,CU-0058,13183.73,2023-01-15,true
TX-01559,CU-0059,41677.85,2024-12-13,true
TX-01560,CU-0060,16648.69,2023-01-24,false
TX-01561,CU-0061,32087.88,2023-07-23,true
TX-01562,CU-0062,32234.77,2024-11-11,true
TX-01563,CU-0063,26923.63,2024-07-26,true
TX-01564,CU-0064,21230.78,2023-10-26,false
TX-01565,CU-0065,47576.31,2023-07-28,false
TX-01566,CU-0066,12942.97,2024-12-16,false
TX-01567,CU-0067,24828.48,2024-06-14,true
TX-01568,CU-0068,1298.24,2024-05-19,true
TX-01569,CU-0069,7173.91,2023-01-06,true
TX-01570,CU-0070,491.36,2024-12-02,true
TX-01571,CU-0071,26017.57,2023-12-29,true
TX-01572,CU-0072,24939.15,2024-02-10,true
TX-01573,CU-0073,11177.02,2024-08-27,false
TX-01574,CU-0074,7074.1,2024-12-07,true
TX-01575,CU-0075,21582.06,2023-01-20,true
TX-01576,CU-0076,37285.85,2023-07-04,true
TX-01577,CU-0077,36054.33,2024-08-21,false
TX-01578,CU-0078,19159.16,2024-06-03,true
TX-01579,CU-0079,44884.1,2023-07-16,false
TX-01580,CU-0080,43842.43,2023-03-06,false
TX-01581,CU-0081,22050.32,2023-03-28,true
TX-01582,CU-0082,35807.88,2023-08-18,true
TX-01583,CU-0083,32301.21,2024-09-27,false
TX-01584,CU-0084,11143.99,2024-04-24,true
TX-01585,CU-0085,26436.08,2023-08-12,true
TX-01586,CU-0086,7930.81,2024-08-30,true
TX-01587,CU-0087,42348.99,2023-10-30,true
TX-01588,CU-0088,37777.15,2024-03-12,true
TX-01589,CU-0089,2220.79,2023-01-21,false
TX-01590,CU-0090,22294.51,2024-11-24,false
TX-01591,CU-0091,18033.05,2023-05-14,true
TX-01592,CU-0092,35125.29,2023-02-12,true
TX-01593,CU-0093,34474.03,2024-08-11,true
TX-01594,CU-0094,12695.52,2024-02-04,true
TX-01595,CU-0095,30361.9,2024-02-05,true
TX-01596,CU-0096,49410.82,2023-07-07,true
TX-01597,CU-0097,46778.78,2023-01-23,false
TX-01598,CU-0098,2131.95,2023-10-26,false
TX-01599,CU-0099,17952.08,2024-06-11,true
TX-01600,CU-0100,40470.46,2023-03-14,false
TX-01601,CU-0101,13675.98,2023-03-31,true
TX-01602,CU-0102,5411.45,2024-10-28,false
TX-01603,CU-0103,22898.23,2023-11-12,true
TX-01604,CU-0104,17783.75,2024-11-20,true
TX-01605,CU-0105,22328.54,2023-12-07,true
TX-01606,CU-0106,15941.02,2024-10-14,false
TX-01607,CU-0107,42932.83,2023-08-02,true
TX-01608,CU-0108,23593.42,2023-03-28,true
TX-01609,CU-0109,30794.81,2024-03-23,false
TX-01610,CU-0110,7821.66,2024-12-17,true
TX-01611,CU-0111,3768.93,2024-06-24,true
