transaccionId,dispositivoId,fecha,ipUsada,exitosa
TX-00962,DV-0162,2024-08-10,9.176.241.147,true
TX-00963,DV-0163,2024-08-31,212.57.223.250,true
TX-00964,DV-0164,2024-02-01,176.110.113.21,true
TX-00965,DV-0165,2023-06-02,25.237.53.148,true
TX-00966,DV-0166,2024-07-08,196.14.56.146,true
TX-00967,DV-0167,2024-05-31,104.226.138.224,true
TX-00968,DV-0168,2024-02-06,162.160.190.67,true
TX-00969,DV-0169,2023-07-11,202.192.129.0,false
TX-00970,DV-0170,2023-03-08,216.189.46.115,true
TX-00971,DV-0171,2023-01-17,95.69.24.78,true
TX-00972,DV-0172,2023-06-05,134.187.167.88,false
TX-00973,DV-0173,2024-06-18,45.128.37.220,true
TX-00974,DV-0174,2023-10-28,117.216.133.82,true
TX-00975,DV-0175,2023-05-02,202.90.5.27,true
TX-00976,DV-0176,2024-11-17,152.125.2.64,true
TX-00977,DV-0177,2023-08-30,157.13.8.30,true
TX-00978,DV-0178,2024-09-17,49.177.193.101,true
TX-00979,DV-0179,2024-08-17,116.8.158.12,true
TX-00980,DV-0180,2024-03-18,214.238.108.64,true
TX-00981,DV-0181,2024-07-13,92.64.42.153,true
TX-00982,DV-0182,2023-06-09,86.19.5.63,true
TX-00983,DV-0183,2023-06-14,116.184.254.5,false
TX-00984,DV-0184,2024-03-12,7.164.86.49,true
TX-00985,DV-0185,2023-10-26,4.179.148.60,true
TX-00986,DV-0186,2023-04-16,175.53.120.94,true
TX-00987,DV-0187,2023-01-03,4.206.152.17,true
TX-00988,DV-0188,2023-12-19,98.62.171.240,true
TX-00989,DV-0189,2024-05-06,145.220.116.3,false
TX-00990,DV-0190,2023-10-19,186.207.249.199,false
TX-00991,DV-0191,2024-06-16,120.34.77.152,true
TX-00992,DV-0192,2023-07-02,160.221.144.7,true
TX-00993,DV-0193,2023-04-13,185.105.135.31,true
TX-00994,DV-0194,2023-07-05,13.239.19.60,false
TX-00995,DV-0195,2024-02-18,107.79.208.27,true
TX-00996,DV-0196,2024-05-12,159.253.43.254,false
TX-00997,DV-0197,2024-11-26,195.70.72.131,true
TX-00998,DV-0198,2024-01-15,205.178.157.173,true
TX-00999,DV-0199,2024-10-10,138.46.134.13,true
TX-01000,DV-0200,2023-10-11,55.229.120.172,true
TX-01001,DV-0201,2024-01-07,110.164.13.240,false
TX-01002,DV-0202,2024-05-31,197.44.59.220,true
TX-01003,DV-0203,2023-06-20,92.150.77.180,true
TX-01004,DV-0204,2023-09-15,3.159.161.68,true
TX-01005,DV-0205,2024-05-09,218.200.102.157,true
TX-01006,DV-0206,2024-05-17,93.189.26.165,true
TX-01007,DV-0207,2024-12-08,139.235.163.51,true
TX-01008,DV-0208,2023-06-24,5.127.88.161,true
TX-01009,DV-0209,2023-07-11,139.47.215.207,true
TX-01010,DV-0210,2024-04-07,101.19.183.255,true
TX-01011,DV-0211,2024-06-02,133.54.219.243,false
TX-01012,DV-0212,2024-07-05,36.21.116.207,true
TX-01013,DV-0213,2024-02-23,132.174.253.176,true
TX-01014,DV-0214,2023-05-19,190.81.0.89,false
TX-01015,DV-0215,2023-10-20,35.177.75.63,true
TX-01016,DV-0216,2024-07-11,223.207.153.217,true
TX-01017,DV-0217,2024-03-26,45.242.248.56,true
TX-01018,DV-0218,2024-12-07,185.64.51.173,true
TX-01019,DV-0219,2024-07-17,177.69.67.212,true
TX-01020,DV-0220,2023-08-17,98.251.97.38,false
TX-01021,DV-0221,2024-01-08,13.119.202.126,true
TX-01022,DV-0222,2023-12-07,38.16.126.47,false
TX-01023,DV-0223,2024-07-08,52.144.88.201,false
TX-01024,DV-0224,2023-05-15,55.127.192.58,false
TX-01025,DV-0225,2024-07-26,194.38.250.204,true
TX-01026,DV-0226,2024-10-29,25.212.25.63,true
TX-01027,DV-0227,2024-11-04,164.119.48.143,true
TX-01028,DV-0228,2024-01-26,53.114.123.254,true
TX-01029,DV-0229,2023-07-09,208.161.39.112,true
TX-01030,DV-0230,2024-10-28,72.1.14.4,true
TX-01031,DV-0231,2024-10-28,59.1.223.218,true
TX-01032,DV-0232,2024-09-20,52.84.139.24,true
TX-01033,DV-0233,2024-09-21,205.138.106.253,true
TX-01034,DV-0234,2024-06-15,215.99.166.195,true
TX-01035,DV-0235,2023-10-17,9.110.184.14,true
TX-01036,DV-0236,2023-09-08,56.163.115.46,false
TX-01037,DV-0237,2024-07-25,209.191.27.13,true
TX-01038,DV-0238,2024-05-14,166.55.201.214,true
TX-01039,DV-0239,2024-12-28,197.231.106.142,false
TX-01040,DV-0240,2023-08-18,197.231.35.53,false
TX-01041,DV-0241,2023-02-26,215.251.4.222,true
TX-01042,DV-0242,2024-08-28,187.226.239.70,true
TX-01043,DV-0243,2023-09-25,165.225.243.60,false
TX-01044,DV-0244,2024-04-28,190.18.206.131,true
TX-01045,DV-0245,2024-01-31,17.55.11.216,true
TX-01046,DV-0246,2024-12-03,146.156.10.73,true
TX-01047,DV-0247,2023-01-18,140.234.211.46,true
TX-01048,DV-0248,2024-07-18,84.225.135.103,false
TX-01049,DV-0249,2023-08-12,158.31.55.195,true
TX-01050,DV-0250,2023-06-21,27.110.36.44,true
TX-01051,DV-0251,2023-12-19,178.159.106.102,true
TX-01052,DV-0252,2023-07-05,180.62.145.27,true
TX-01053,DV-0253,2024-10-29,151.40.195.0,true
TX-01054,DV-0254,2024-08-02,6.99.38.199,true
TX-01055,DV-0255,2023-03-18,186.254.129.211,false
TX-01056,DV-0256,2023-08-30,185.237.149.74,true
TX-01057,DV-0257,2023-06-10,79.15.221.197,false
TX-01058,DV-0258,2023-07-29,102.94.20.227,true
TX-01059,DV-0259,2024-02-16,213.172.202.219,true
TX-01060,DV-0260,2024-08-13,204.187.178.93,true
TX-01061,DV-0261,2023-12-13,105.184.122.108,true
TX-01062,DV-0262,2023-07-27,84.63.186.124,true
TX-01063,DV-0263,2024-05-04,9.13.78.12,false
TX-01064,DV-0264,2023-08-31,41.7.72.49,true
TX-01065,DV-0265,2024-01-06,200.240.6.61,false
TX-01066,DV-0266,2024-05-31,161.37.76.223,true
TX-01067,DV-0267,2023-05-26,35.16.213.10,true
TX-01068,DV-0268,2024-06-15,24.112.40.22,true
TX-01069,DV-0269,2023-01-19,141.36.239.5,true
TX-01070,DV-0270,2024-11-22,171.53.118.179,false
TX-01071,DV-0271,2023-04-11,93.113.7.10,true
TX-01072,DV-0272,2024-01-20,82.185.97.16,true
TX-01073,DV-0273,2023-01-17,176.190.170.120,true
TX-01074,DV-0274,2023-12-18,90.196.77.2,false
TX-01075,DV-0275,2023-12-29,122.182.245.241,false
TX-01076,DV-0276,2023-05-29,150.111.119.200,true
TX-01077,DV-0277,2024-11-21,122.76.64.161,true
TX-01078,DV-0278,2023-06-18,183.91.141.177,true
TX-01079,DV-0279,2023-01-31,16.184.208.147,true
TX-01080,DV-0280,2024-01-21,158.219.5.96,false
TX-01081,DV-0281,2024-04-25,152.206.96.154,true
TX-01082,DV-0282,2023-10-31,217.203.251.160,false
TX-01083,DV-0283,2024-10-05,176.236.241.6,true
TX-01084,DV-0284,2023-07-20,38.246.111.138,false
TX-01085,DV-0285,2024-12-05,111.105.103.248,false
TX-01086,DV-0286,2024-09-16,60.79.150.27,true
TX-01087,DV-0287,2024-06-18,41.6.210.44,false
TX-01088,DV-0288,2023-07-22,180.196.20.58,true
TX-01089,DV-0289,2023-01-14,169.186.93.39,true
TX-01090,DV-0290,2023-03-24,38.132.121.38,true
TX-01091,DV-0291,2024-08-12,2.197.27.132,true
TX-01092,DV-0292,2024-02-02,5.158.68.115,true
TX-01093,DV-0293,2023-06-18,16.210.89.185,true
TX-01094,DV-0294,2024-09-17,204.151.118.148,true
TX-01095,DV-0295,2024-07-10,28.164.232.197,true
TX-01096,DV-0296,2023-05-20,34.188.207.98,true
TX-01097,DV-0297,2024-05-06,2.104.177.71,true
TX-01098,DV-0298,2023-02-18,62.132.255.222,true
TX-01099,DV-0299,2023-11-10,148.171.242.240,true
TX-01100,DV-0300,2023-01-16,21.104.91.127,true
TX-01101,DV-0301,2023-05-28,47.4.124.17,false
TX-01102,DV-0302,2024-11-23,64.92.178.243,false
TX-01103,DV-0303,2024-11-19,55.213.206.91,true
TX-01104,DV-0304,2023-05-06,163.85.208.122,false
TX-01105,DV-0305,2023-07-10,63.69.8.33,false
TX-01106,DV-0306,2024-03-19,170.191.248.186,false
TX-01107,DV-0307,2023-08-21,75.200.89.10,true
TX-01108,DV-0308,2024-05-01,174.67.186.41,true
TX-01109,DV-0309,2023-05-06,185.124.62.255,true
TX-01110,DV-0310,2023-02-05,134.177.154.65,true
TX-01111,DV-0311,2023-10-12,151.117.21.90,true
TX-01112,DV-0312,2024-04-10,125.55.53.15,true
TX-01113,DV-0313,2024-12-09,180.85.250.91,true
TX-01114,DV-0314,2024-09-14,77.49.110.104,true
TX-01115,DV-0315,2024-02-23,87.214.196.70,true
TX-01116,DV-0316,2023-02-13,186.77.238.209,true
TX-01117,DV-0317,2023-11-25,108.38.228.16,true
TX-01118,DV-0318,2023-11-12,112.11.59.120,false
TX-01119,DV-0319,2024-06-03,150.153.183.164,true
TX-01120,DV-0320,2024-10-04,45.187.159.96,true
TX-01121,DV-0321,2023-07-10,128.173.121.230,true
TX-01122,DV-0322,2023-08-09,59.122.219.194,true
TX-01123,DV-0323,2023-09-27,5.238.95.36,true
TX-01124,DV-0324,2024-03-23,117.211.27.186,true
TX-01125,DV-0325,2023-10-21,153.224.232.110,true
TX-01126,DV-0326,2024-05-08,27.18.19.142,true
TX-01127,DV-0327,2023-11-28,21.175.235.130,true
TX-01128,DV-0328,2023-04-11,150.15.222.231,false
TX-01129,DV-0329,2023-08-25,11.220.217.14,true
TX-01130,DV-0330,2024-07-15,213.135.223.64,true
TX-01131,DV-0331,2023-04-17,202.67.108.66,true
TX-01132,DV-0332,2023-09-28,136.241.111.173,true
TX-01133,DV-0333,2023-10-19,113.128.122.109,true
TX-01134,DV-0334,2023-07-30,211.3.22.32,true
TX-01135,DV-0335,2024-03-20,6.83.177.212,true
TX-01136,DV-0336,2023-03-29,162.97.142.1,true
TX-01137,DV-0337,2023-01-08,187.85.130.58,false
TX-01138,DV-0338,2023-08-24,195.21.247.86,true
TX-01139,DV-0339,2023-09-19,205.92.188.168,true
TX-01140,DV-0340,2023-07-28,146.244.157.17,true
TX-01141,DV-0341,2024-12-13,144.153.191.149,true
TX-01142,DV-0342,2024-11-05,146.163.116.114,true
TX-01143,DV-0343,2023-06-29,182.41.11.137,true
TX-01144,DV-0344,2023-09-08,3.138.163.244,true
TX-01145,DV-0345,2023-01-14,93.212.47.3,false
TX-01146,DV-0346,2024-12-08,46.196.75.227,true
TX-01147,DV-0347,2023-09-12,128.75.29.30,true
TX-01148,DV-0348,2024-11-16,186.93.109.67,true
TX-01149,DV-0349,2024-10-11,123.87.217.83,true
TX-01150,DV-0350,2024-10-23,91.131.145.218,false
TX-01151,DV-0351,2023-11-21,158.103.4.115,true
TX-01152,DV-0352,2023-06-28,146.172.114.166,true
TX-01153,DV-0353,2024-11-26,171.27.218.3,true
TX-01154,DV-0354,2024-12-12,164.151.207.206,false
TX-01155,DV-0355,2023-02-08,28.171.179.108,true
TX-01156,DV-0356,2023-01-01,34.12.23.118,true
TX-01157,DV-0357,2023-07-26,222.102.74.150,true
TX-01158,DV-0358,2024-02-17,201.107.77.210,true
TX-01159,DV-0359,2024-05-06,156.50.158.148,true
TX-01160,DV-0360,2024-03-01,8.60.234.87,false
TX-01161,DV-0361,2023-09-03,162.99.37.165,true
TX-01162,DV-0362,2024-04-30,219.24.245.243,false
TX-01163,DV-0363,2024-03-01,73.115.154.198,true
TX-01164,DV-0364,2024-01-16,30.79.24.93,true
TX-01165,DV-0365,2023-12-17,102.17.31.69,false
TX-01166,DV-0366,2024-12-05,197.106.139.229,true
TX-01167,DV-0367,2024-11-28,186.190.134.31,true
TX-01168,DV-0368,2024-07-08,64.9.115.142,false
TX-01169,DV-0369,2023-05-14,71.233.92.161,true
TX-01170,DV-0370,2023-03-05,173.102.82.66,true
TX-01171,DV-0371,2024-08-24,6.246.24.233,false
TX-01172,DV-0372,2023-08-28,129.52.82.108,false
TX-01173,DV-0373,2023-08-17,60.56.208.136,true
TX-01174,DV-0374,2023-09-19,212.182.47.217,false
TX-01175,DV-0375,2024-01-20,103.214.203.135,true
TX-01176,DV-0376,2024-08-30,144.66.15.4,true
TX-01177,DV-0377,2023-07-31,84.32.215.86,false
TX-01178,DV-0378,2024-04-27,90.128.237.145,true
TX-01179,DV-0379,2024-02-18,42.112.218.10,true
TX-01180,DV-0380,2023-08-06,10.30.218.188,true
TX-01181,DV-0381,2024-05-22,118.38.237.152,true
TX-01182,DV-0382,2023-12-12,139.64.48.31,false
TX-01183,DV-0383,2024-02-19,126.9.191.110,true
TX-01184,DV-0384,2024-11-21,114.100.190.222,true
TX-01185,DV-0385,2023-01-22,163.167.241.24,true
TX-01186,DV-0386,2024-12-20,217.225.52.4,true
TX-01187,DV-0387,2024-02-01,126.35.75.23,true
TX-01188,DV-0388,2023-01-18,152.149.53.252,true
TX-01189,DV-0389,2023-07-19,192.44.92.81,true
TX-01190,DV-0390,2024-03-21,92.67.15.102,true
TX-01191,DV-0391,2024-12-02,156.217.141.95,true
TX-01192,DV-0392,2023-04-21,112.28.164.191,false
TX-01193,DV-0393,2023-09-24,201.226.10.82,true
TX-01194,DV-0394,2023-09-04,176.177.94.150,false
TX-01195,DV-0395,2024-09-13,203.78.30.245,true
TX-01196,DV-0396,2023-03-13,211.95.120.129,true
TX-01197,DV-0397,2024-03-26,154.253.116.24,false
TX-01198,DV-0398,2024-02-15,149.75.205.113,true
TX-01199,DV-0399,2023-08-03,58.196.249.198,true
TX-01200,DV-0400,2023-03-17,195.189.72.107,true
TX-01201,DV-0001,2024-02-13,77.54.93.125,true
TX-01202,DV-0002,2024-08-16,29.55.227.151,false
TX-01203,DV-0003,2024-01-28,198.148.119.186,true
TX-01204,DV-0004,2024-04-07,196.201.63.76,true
TX-01205,DV-0005,2023-09-28,192.160.150.102,false
TX-01206,DV-0006,2023-11-02,23.116.93.184,true
TX-01207,DV-0007,2023-10-13,34.168.82.1,true
TX-01208,DV-0008,2024-07-13,78.34.141.166,true
TX-01209,DV-0009,2023-01-09,188.16.211.0,true
TX-01210,DV-0010,2023-11-01,100.48.61.66,true
TX-01211,DV-0011,2024-09-30,108.78.6.190,true
TX-01212,DV-0012,2023-07-10,13.34.39.40,true
TX-01213,DV-0013,2023-06-04,114.252.45.213,true
TX-01214,DV-0014,2024-10-26,201.159.105.12,true
TX-01215,DV-0015,2023-04-03,93.54.125.46,true
TX-01216,DV-0016,2023-09-02,207.7.229.147,true
TX-01217,DV-0017,2024-06-19,207.241.196.32,false
TX-01218,DV-0018,2024-01-17,32.5.32.21,true
TX-01219,DV-0019,2023-07-15,130.65.36.24,true
TX-01220,DV-0020,2023-11-27,207.39.246.247,true
TX-01221,DV-0021,2024-11-23,68.254.172.113,false
TX-01222,DV-0022,2024-02-17,215.82.172.214,true
TX-01223,DV-0023,2023-08-27,64.230.7.24,true
TX-01224,DV-0024,2023-07-22,90.58.74.190,true
TX-01225,DV-0025,2023-01-28,170.167.32.133,true
TX-01226,DV-0026,2023-02-01,16.155.111.7,true
TX-01227,DV-0027,2024-07-30,56.200.115.67,true
TX-01228,DV-0028,2023-06-24,101.185.178.242,true
TX-01229,DV-0029,2024-06-27,216.37.219.186,true
TX-01230,DV-0030,2023-01-25,202.33.238.232,false
TX-01231,DV-0031,2024-01-30,57.50.107.162,true
TX-01232,DV-0032,2024-03-04,136.240.5.5,true
TX-01233,DV-0033,2023-07-12,138.243.214.83,false
TX-01234,DV-0034,2023-05-06,23.75.83.102,true
TX-01235,DV-0035,2024-04-18,82.58.68.181,true
TX-01236,DV-0036,2024-05-06,212.10.24.100,false
TX-01237,DV-0037,2023-12-03,184.102.62.152,true
TX-01238,DV-0038,2023-10-02,147.59.116.117,true
TX-01239,DV-0039,2024-11-15,200.183.156.233,true
TX-01240,DV-0040,2023-10-16,223.97.32.53,false
TX-01241,DV-0041,2024-05-13,130.46.5.29,true
TX-01242,DV-0042,2024-10-11,23.81.226.98,true
TX-01243,DV-0043,2023-03-07,142.109.100.29,true
TX-01244,DV-0044,2024-02-26,8.34.37.36,true
TX-01245,DV-0045,2024-09-08,195.19.137.52,true
TX-01246,DV-0046,2023-11-04,30.162.59.241,true
TX-01247,DV-0047,2023-07-04,31.41.125.242,false
TX-01248,DV-0048,2024-10-24,130.85.97.63,true
TX-01249,DV-0049,2024-12-29,170.153.99.131,true
TX-01250,DV-0050,2023-02-14,215.23.47.253,false
TX-01251,DV-0051,2024-01-19,129.221.165.153,true
TX-01252,DV-0052,2023-12-21,197.45.204.133,false
TX-01253,DV-0053,2023-05-15,220.199.62.207,false
TX-01254,DV-0054,2023-12-24,151.166.193.254,true
TX-01255,DV-0055,2023-01-02,108.180.44.208,true
TX-01256,DV-0056,2024-09-02,141.192.233.132,true
TX-01257,DV-0057,2023-11-25,174.173.115.191,false
TX-01258,DV-0058,2023-04-21,156.4.52.217,true
TX-01259,DV-0059,2023-12-17,11.132.184.173,false
TX-01260,DV-0060,2024-10-11,174.118.94.115,true
TX-01261,DV-0061,2023-05-26,140.218.245.86,false
TX-01262,DV-0062,2024-01-27,64.56.135.18,true
TX-01263,DV-0063,2023-12-20,184.206.220.241,true
TX-01264,DV-0064,2024-09-08,10.112.112.246,true
TX-01265,DV-0065,2023-03-23,28.45.142.31,true
TX-01266,DV-0066,2023-07-11,74.178.34.228,true
TX-01267,DV-0067,2023-12-15,67.201.57.236,false
TX-01268,DV-0068,2024-11-29,48.4.49.79,true
TX-01269,DV-0069,2024-08-25,16.188.11.134,true
TX-01270,DV-0070,2023-12-16,134.249.91.158,true
TX-01271,DV-0071,2023-08-03,111.18.194.37,true
TX-01272,DV-0072,2024-01-01,215.231.119.46,true
TX-01273,DV-0073,2024-11-11,109.73.5.53,true
TX-01274,DV-0074,2024-08-22,69.104.120.54,true
TX-01275,DV-0075,2024-02-13,16.242.95.54,false
TX-01276,DV-0076,2023-02-12,7.86.6.120,true
TX-01277,DV-0077,2023-08-30,184.206.165.82,false
TX-01278,DV-0078,2024-11-19,189.224.76.183,true
TX-01279,DV-0079,2023-07-04,24.29.183.214,true
TX-01280,DV-0080,2023-05-09,157.197.229.232,true
TX-01281,DV-0081,2023-10-09,166.229.161.88,false
TX-01282,DV-0082,2024-03-29,171.14.189.140,true
TX-01283,DV-0083,2024-12-02,126.108.238.242,true
TX-01284,DV-0084,2023-03-23,70.72.26.189,true
TX-01285,DV-0085,2024-08-05,187.97.84.123,true
TX-01286,DV-0086,2024-01-28,84.237.49.21,false
TX-01287,DV-0087,2023-10-31,171.93.234.150,true
TX-01288,DV-0088,2023-11-04,215.118.244.19,true
TX-01289,DV-0089,2023-02-19,7.74.232.92,false
TX-01290,DV-0090,2024-06-25,216.150.58.23,true
TX-01291,DV-0091,2023-02-10,148.229.158.252,true
TX-01292,DV-0092,2024-04-27,16.202.65.80,false
TX-01293,DV-0093,2023-03-04,183.186.60.94,true
TX-01294,DV-0094,2024-10-06,76.136.216.60,true
TX-01295,DV-0095,2023-08-19,109.155.204.244,true
TX-01296,DV-0096,2023-10-14,126.141.240.63,false
TX-01297,DV-0097,2024-09-25,73.75.190.174,false
TX-01298,DV-0098,2024-02-16,91.141.152.192,true
TX-01299,DV-0099,2023-08-08,18.156.96.101,false
TX-01300,DV-0100,2024-04-19,223.31.158.185,true
TX-01301,DV-0101,2023-09-26,176.160.251.159,true
TX-01302,DV-0102,2024-12-29,83.164.130.218,false
TX-01303,DV-0103,2024-04-27,53.245.200.39,true
TX-01304,DV-0104,2023-12-24,17.204.193.93,false
TX-01305,DV-0105,2024-12-02,33.80.97.163,true
TX-01306,DV-0106,2024-07-20,76.254.179.47,true
TX-01307,DV-0107,2024-12-12,197.213.218.181,true
TX-01308,DV-0108,2024-12-19,130.87.240.106,false
TX-01309,DV-0109,2024-04-20,83.209.228.49,true
TX-01310,DV-0110,2024-02-19,207.237.85.115,true
TX-01311,DV-0111,2024-03-01,67.191.4.228,true
TX-01312,DV-0112,2024-03-04,88.81.252.48,false
TX-01313,DV-0113,2024-02-09,38.71.8.238,true
TX-01314,DV-0114,2023-11-11,107.232.30.120,true
TX-01315,DV-0115,2024-03-13,35.88.77.130,false
TX-01316,DV-0116,2023-12-18,168.168.204.106,true
TX-01317,DV-0117,2024-08-06,203.99.165.140,true
TX-01318,DV-0118,2024-01-18,178.253.136.17,true
TX-01319,DV-0119,2024-11-03,175.237.41.226,true
TX-01320,DV-0120,2024-10-23,147.172.248.195,true
TX-01321,DV-0121,2023-04-10,197.10.103.144,false
TX-01322,DV-0122,2024-10-28,34.196.177.66,true
TX-01323,DV-0123,2023-04-04,38.144.166.157,true
TX-01324,DV-0124,2023-08-24,34.225.165.93,false
TX-01325,DV-0125,2024-11-30,75.43.133.37,false
TX-01326,DV-0126,2023-03-31,53.233.207.224,true
TX-01327,DV-0127,2024-08-12,28.219.201.36,true
TX-01328,DV-0128,2023-07-24,60.133.189.33,false
TX-01329,DV-0129,2023-03-04,120.201.90.12,true
TX-01330,DV-0130,2023-09-12,174.38.219.214,true
TX-01331,DV-0131,2024-04-19,46.108.53.165,true
TX-01332,DV-0132,2023-01-22,79.113.191.157,false
TX-01333,DV-0133,2023-05-24,28.184.169.140,true
TX-01334,DV-0134,2024-10-15,89.101.74.41,true
TX-01335,DV-0135,2023-02-11,132.88.179.246,true
TX-01336,DV-0136,2024-05-03,211.57.146.85,true
TX-01337,DV-0137,2023-05-14,122.195.122.132,true
TX-01338,DV-0138,2023-01-08,61.211.209.89,false
TX-01339,DV-0139,2024-04-23,155.241.182.59,true
TX-01340,DV-0140,2024-09-17,222.91.47.23,false
TX-01341,DV-0141,2023-03-10,8.27.221.151,false
TX-01342,DV-0142,2023-05-28,167.90.213.40,true
TX-01343,DV-0143,2023-12-01,80.144.125.160,true
TX-01344,DV-0144,2024-12-27,173.57.209.194,true
TX-01345,DV-0145,2024-06-14,141.178.165.180,true
TX-01346,DV-0146,2024-03-22,101.66.141.141,true
TX-01347,DV-0147,2024-07-07,24.239.125.164,false
TX-01348,DV-0148,2024-07-08,133.103.133.131,false
TX-01349,DV-0149,2023-11-13,171.251.125.81,false
TX-01350,DV-0150,2023-09-26,17.203.189.19,true
TX-01351,DV-0151,2024-11-20,71.104.127.55,true
TX-01352,DV-0152,2024-08-13,191.196.16.18,true
TX-01353,DV-0153,2024-07-27,103.67.98.161,false
TX-01354,DV-0154,2023-05-19,177.133.52.106,true
TX-01355,DV-0155,2023-12-13,199.87.155.233,true
TX-01356,DV-0156,2023-10-16,91.242.166.207,true
TX-01357,DV-0157,2023-01-03,35.202.110.218,false
TX-01358,DV-0158,2023-06-20,220.202.111.218,false
TX-01359,DV-0159,2024-02-03,45.201.129.30,false
TX-01360,DV-0160,2023-09-15,201.230.15.9,true
TX-01361,DV-0161,2024-06-21,212.139.195.98,true
TX-01362,DV-0162,2024-02-28,179.167.123.161,true
TX-01363,DV-0163,2024-11-16,151.27.164.144,true
TX-01364,DV-0164,2023-09-11,26.197.48.210,false
TX-01365,DV-0165,2024-02-11,44.32.37.65,false
TX-01366,DV-0166,2023-07-15,181.172.76.121,true
TX-01367,DV-0167,2024-03-10,3.12.202.241,true
TX-01368,DV-0168,2024-01-23,89.210.128.145,false
TX-01369,DV-0169,2024-12-14,4.73.101.221,true
TX-01370,DV-0170,2024-11-26,35.140.56.253,false
TX-01371,DV-0171,2024-12-12,150.51.45.193,true
TX-01372,DV-0172,2023-09-01,189.19.181.64,true
TX-01373,DV-0173,2024-10-14,7.50.185.111,true
TX-01374,DV-0174,2024-09-15,183.209.158.70,true
TX-01375,DV-0175,2024-06-21,51.215.222.157,true
TX-01376,DV-0176,2023-09-26,126.156.162.182,false
TX-01377,DV-0177,2023-03-25,186.236.57.129,true
TX-01378,DV-0178,2023-01-19,21.88.47.231,true
TX-01379,DV-0179,2024-09-07,194.61.45.16,true
TX-01380,DV-0180,2024-04-24,123.23.50.221,false
TX-01381,DV-0181,2024-06-04,38.208.65.72,true
TX-01382,DV-0182,2023-03-14,112.125.213.120,true
TX-01383,DV-0183,2023-10-14,139.145.159.205,false
TX-01384,DV-0184,2023-02-13,165.140.210.146,true
TX-01385,DV-0185,2024-06-13,38.131.3.24,false
TX-01386,DV-0186,2023-01-22,173.29.178.126,true
TX-01387,DV-0187,2023-01-22,88.198.94.214,true
TX-01388,DV-0188,2023-11-26,223.90.139.37,true
TX-01389,DV-0189,2024-12-15,43.157.215.31,true
TX-01390,DV-0190,2024-09-06,17.13.228.3,true
TX-01391,DV-0191,2023-08-05,122.97.57.51,true
TX-01392,DV-0192,2024-11-30,149.128.55.210,true
TX-01393,DV-0193,2023-12-20,100.20.232.222,true
TX-01394,DV-0194,2023-10-03,56.172.213.121,true
TX-01395,DV-0195,2023-06-13,184.171.157.252,true
TX-01396,DV-0196,2023-02-25,171.41.201.182,true
TX-01397,DV-0197,2024-09-09,169.223.142.117,true
TX-01398,DV-0198,2024-03-03,145.64.185.146,true
TX-01399,DV-0199,2023-09-28,125.215.126.80,true
TX-01400,DV-0200,2023-11-20,119.204.220.171,true
TX-01401,DV-0201,2024-03-19,131.105.168.96,true
TX-01402,DV-0202,2024-04-05,70.221.244.191,false
TX-01403,DV-0203,2023-11-28,209.180.132.240,true
TX-01404,DV-0204,2024-05-27,39.115.57.82,true
TX-01405,DV-0205,2023-08-18,145.162.82.79,true
TX-01406,DV-0206,2023-09-29,105.101.119.220,true
TX-01407,DV-0207,2023-05-20,82.106.54.95,true
TX-01408,DV-0208,2023-05-02,136.154.157.5,true
TX-01409,DV-0209,2023-08-06,133.165.113.106,true
TX-01410,DV-0210,2023-03-09,194.194.78.35,true
TX-01411,DV-0211,2024-03-27,169.12.211.177,true
TX-01412,DV-0212,2023-06-17,67.228.138.157,true
TX-01413,DV-0213,2024-10-25,23.245.230.178,false
TX-01414,DV-0214,2024-04-18,49.132.61.1,true
TX-01415,DV-0215,2024-03-28,59.170.98.67,true
TX-01416,DV-0216,2023-09-28,154.200.33.103,true
TX-01417,DV-0217,2024-03-25,179.185.229.250,false
TX-01418,DV-0218,2024-04-26,123.85.233.116,true
TX-01419,DV-0219,2024-06-13,154.141.190.63,true
TX-01420,DV-0220,2023-04-03,9.42.157.144,true
TX-01421,DV-0221,2023-11-20,42.87.153.149,true
TX-01422,DV-0222,2024-02-29,140.114.187.50,true
TX-01423,DV-0223,2024-10-17,210.119.69.255,true
TX-01424,DV-0224,2023-01-21,155.140.109.28,true
TX-01425,DV-0225,2024-06-28,104.87.123.111,true
TX-01426,DV-0226,2024-03-28,117.255.129.56,false
TX-01427,DV-0227,2024-06-12,201.207.40.91,true
TX-01428,DV-0228,2023-04-22,84.90.38.57,true
TX-01429,DV-0229,2023-08-30,104.67.69.9,true
TX-01430,DV-0230,2024-01-14,114.18.39.61,true
TX-01431,DV-0231,2024-05-26,41.16.118.105,false
TX-01432,DV-0232,2023-08-01,134.239.116.10,false
TX-01433,DV-0233,2024-05-22,53.89.207.126,true
TX-01434,DV-0234,2023-02-04,57.190.198.49,true
TX-01435,DV-0235,2024-05-11,50.67.140.43,true
TX-01436,DV-0236,2023-01-03,94.126.252.125,true
TX-01437,DV-0237,2024-02-12,77.225.226.73,false
TX-01438,DV-0238,2024-05-22,23.121.158.18,true
TX-01439,DV-0239,2023-04-01,88.73.90.235,true
TX-01440,DV-0240,2023-07-22,203.83.245.59,false
TX-01441,DV-0241,2024-11-05,209.255.64.33,true
TX-01442,DV-0242,2023-05-26,6.250.9.194,true
