transaccionId,ubicacionId,fecha,distanciaUltimaTransaccion,alertaGeo
TX-01081,UB-0081,2024-04-25,3083.11,false
TX-01082,UB-0082,2023-10-31,2302.86,false
TX-01083,UB-0083,2024-10-05,2649.37,false
TX-01084,UB-0084,2023-07-20,1229.3,false
TX-01085,UB-0085,2024-12-05,941.13,false
TX-01086,UB-0086,2024-09-16,1541.75,false
TX-01087,UB-0087,2024-06-18,4308.11,false
TX-01088,UB-0088,2023-07-22,1251.33,false
TX-01089,UB-0089,2023-01-14,3975.75,false
TX-01090,UB-0090,2023-03-24,4727.26,false
TX-01091,UB-0091,2024-08-12,1300.99,false
TX-01092,UB-0092,2024-02-02,3588.4,false
TX-01093,UB-0093,2023-06-18,3964.32,false
TX-01094,UB-0094,2024-09-17,2624.92,false
TX-01095,UB-0095,2024-07-10,2218.63,false
TX-01096,UB-0096,2023-05-20,1367.22,false
TX-01097,UB-0097,2024-05-06,1697.75,false
TX-01098,UB-0098,2023-02-18,1437.09,false
TX-01099,UB-0099,2023-11-10,3402.29,false
TX-01100,UB-0100,2023-01-16,4320.68,false
TX-01101,UB-0101,2023-05-28,4729.85,false
TX-01102,UB-0102,2024-11-23,3723.36,false
TX-01103,UB-0103,2024-11-19,949.38,false
TX-01104,UB-0104,2023-05-06,4038.66,false
TX-01105,UB-0105,2023-07-10,4235.71,false
TX-01106,UB-0106,2024-03-19,755.77,false
TX-01107,UB-0107,2023-08-21,1277.25,false
TX-01108,UB-0108,2024-05-01,450.07,false
TX-01109,UB-0109,2023-05-06,3389.39,false
TX-01110,UB-0110,2023-02-05,3079.41,false
TX-01111,UB-0111,2023-10-12,235.8,false
TX-01112,UB-0112,2024-04-10,579.96,false
TX-01113,UB-0113,2024-12-09,4159.13,false
TX-01114,UB-0114,2024-09-14,124.88,false
TX-01115,UB-0115,2024-02-23,4250.73,false
TX-01116,UB-0116,2023-02-13,2393.96,false
TX-01117,UB-0117,2023-11-25,819.74,false
TX-01118,UB-0118,2023-11-12,4291.7,false
TX-01119,UB-0119,2024-06-03,1090.05,false
TX-01120,UB-0120,2024-10-04,4125.1,false
TX-01121,UB-0121,2023-07-10,3851.95,false
TX-01122,UB-0122,2023-08-09,1700.91,false
TX-01123,UB-0123,2023-09-27,809.43,false
TX-01124,UB-0124,2024-03-23,3334.39,false
TX-01125,UB-0125,2023-10-21,4578.56,false
TX-01126,UB-0126,2024-05-08,1132.14,false
TX-01127,UB-0127,2023-11-28,4536.56,false
TX-01128,UB-0128,2023-04-11,916.99,false
TX-01129,UB-0129,2023-08-25,1779.84,false
TX-01130,UB-0130,2024-07-15,3284.69,false
TX-01131,UB-0131,2023-04-17,2409.55,false
TX-01132,UB-0132,2023-09-28,1149.93,false
TX-01133,UB-0133,2023-10-19,2510.2,false
TX-01134,UB-0134,2023-07-30,2326.89,false
TX-01135,UB-0135,2024-03-20,1581.72,false
TX-01136,UB-0136,2023-03-29,3668.99,false
TX-01137,UB-0137,2023-01-08,2604.76,false
TX-01138,UB-0138,2023-08-24,2434.71,false
TX-01139,UB-0139,2023-09-19,3468.67,false
TX-01140,UB-0140,2023-07-28,1965.29,false
TX-01141,UB-0141,2024-12-13,747.47,false
TX-01142,UB-0142,2024-11-05,944.12,false
TX-01143,UB-0143,2023-06-29,4341.74,false
TX-01144,UB-0144,2023-09-08,490.21,false
TX-01145,UB-0145,2023-01-14,874.28,false
TX-01146,UB-0146,2024-12-08,2717.68,false
TX-01147,UB-0147,2023-09-12,178.97,false
TX-01148,UB-0148,2024-11-16,3135.62,false
TX-01149,UB-0149,2024-10-11,3327.98,false
TX-01150,UB-0150,2024-10-23,2039.97,false
TX-01151,UB-0151,2023-11-21,4107.34,false
TX-01152,UB-0152,2023-06-28,4712.06,false
TX-01153,UB-0153,2024-11-26,3386.07,false
TX-01154,UB-0154,2024-12-12,4728.79,false
TX-01155,UB-0155,2023-02-08,3725.44,false
TX-01156,UB-0156,2023-01-01,232.08,false
TX-01157,UB-0157,2023-07-26,1206.56,false
TX-01158,UB-0158,2024-02-17,604.72,false
TX-01159,UB-0159,2024-05-06,2299.9,false
TX-01160,UB-0160,2024-03-01,1118.54,false
TX-01161,UB-0161,2023-09-03,1773.15,false
TX-01162,UB-0162,2024-04-30,2111.9,false
TX-01163,UB-0163,2024-03-01,4067.02,false
TX-01164,UB-0164,2024-01-16,734.04,false
TX-01165,UB-0165,2023-12-17,3153.2,false
TX-01166,UB-0166,2024-12-05,4449.97,false
TX-01167,UB-0167,2024-11-28,4789.21,false
TX-01168,UB-0168,2024-07-08,136.76,false
TX-01169,UB-0169,2023-05-14,101.38,false
TX-01170,UB-0170,2023-03-05,88.21,false
TX-01171,UB-0171,2024-08-24,2298.76,false
TX-01172,UB-0172,2023-08-28,3540.83,false
TX-01173,UB-0173,2023-08-17,4884.68,false
TX-01174,UB-0174,2023-09-19,1277.92,false
TX-01175,UB-0175,2024-01-20,2019.88,false
TX-01176,UB-0176,2024-08-30,987.39,false
TX-01177,UB-0177,2023-07-31,4297.55,false
TX-01178,UB-0178,2024-04-27,777.94,false
TX-01179,UB-0179,2024-02-18,4197.53,false
TX-01180,UB-0180,2023-08-06,1098.06,false
TX-01181,UB-0181,2024-05-22,3642.62,false
TX-01182,UB-0182,2023-12-12,3338.08,false
TX-01183,UB-0183,2024-02-19,4987.68,false
TX-01184,UB-0184,2024-11-21,3724.37,false
TX-01185,UB-0185,2023-01-22,3167.09,false
TX-01186,UB-0186,2024-12-20,59.73,false
TX-01187,UB-0187,2024-02-01,680.29,false
TX-01188,UB-0188,2023-01-18,2440.51,false
TX-01189,UB-0189,2023-07-19,3668.92,false
TX-01190,UB-0190,2024-03-21,1932.1,false
TX-01191,UB-0191,2024-12-02,2252.92,false
TX-01192,UB-0192,2023-04-21,1303.57,false
TX-01193,UB-0193,2023-09-24,3298.07,false
TX-01194,UB-0194,2023-09-04,3519.33,false
TX-01195,UB-0195,2024-09-13,1868.69,false
TX-01196,UB-0196,2023-03-13,3710.51,false
TX-01197,UB-0197,2024-03-26,761.75,false
TX-01198,UB-0198,2024-02-15,2290.99,false
TX-01199,UB-0199,2023-08-03,281.96,false
TX-01200,UB-0200,2023-03-17,4534.31,false
TX-01201,UB-0001,2024-02-13,3232.18,false
TX-01202,UB-0002,2024-08-16,1132.18,false
TX-01203,UB-0003,2024-01-28,506.15,false
TX-01204,UB-0004,2024-04-07,3110.88,false
TX-01205,UB-0005,2023-09-28,1554.13,false
TX-01206,UB-0006,2023-11-02,1675.77,false
TX-01207,UB-0007,2023-10-13,2815.9,false
TX-01208,UB-0008,2024-07-13,4530.26,false
TX-01209,UB-0009,2023-01-09,4787.74,false
TX-01210,UB-0010,2023-11-01,4570.18,false
TX-01211,UB-0011,2024-09-30,1229.58,false
TX-01212,UB-0012,2023-07-10,409.51,false
TX-01213,UB-0013,2023-06-04,893.72,false
TX-01214,UB-0014,2024-10-26,3144.55,false
TX-01215,UB-0015,2023-04-03,2152.26,false
TX-01216,UB-0016,2023-09-02,853.32,false
TX-01217,UB-0017,2024-06-19,546.13,false
TX-01218,UB-0018,2024-01-17,2960.49,false
TX-01219,UB-0019,2023-07-15,937.15,false
TX-01220,UB-0020,2023-11-27,4824.74,false
TX-01221,UB-0021,2024-11-23,2316.12,false
TX-01222,UB-0022,2024-02-17,1444.06,false
TX-01223,UB-0023,2023-08-27,745.25,false
TX-01224,UB-0024,2023-07-22,1129.48,false
TX-01225,UB-0025,2023-01-28,1059.7,false
TX-01226,UB-0026,2023-02-01,2223.19,false
TX-01227,UB-0027,2024-07-30,1044.32,false
TX-01228,UB-0028,2023-06-24,4649.59,false
TX-01229,UB-0029,2024-06-27,4043.37,false
TX-01230,UB-0030,2023-01-25,599.62,false
TX-01231,UB-0031,2024-01-30,1457.56,false
TX-01232,UB-0032,2024-03-04,1199.54,false
TX-01233,UB-0033,2023-07-12,1434.55,false
TX-01234,UB-0034,2023-05-06,2792.0,false
TX-01235,UB-0035,2024-04-18,4255.54,false
TX-01236,UB-0036,2024-05-06,4711.88,false
TX-01237,UB-0037,2023-12-03,3732.31,false
TX-01238,UB-0038,2023-10-02,4333.4,false
TX-01239,UB-0039,2024-11-15,3905.99,false
TX-01240,UB-0040,2023-10-16,504.56,false
TX-01241,UB-0041,2024-05-13,4339.62,false
TX-01242,UB-0042,2024-10-11,1661.6,false
TX-01243,UB-0043,2023-03-07,1603.11,false
TX-01244,UB-0044,2024-02-26,4844.93,false
TX-01245,UB-0045,2024-09-08,1194.66,false
TX-01246,UB-0046,2023-11-04,2370.56,false
TX-01247,UB-0047,2023-07-04,3041.27,false
TX-01248,UB-0048,2024-10-24,2741.9,false
TX-01249,UB-0049,2024-12-29,488.85,false
TX-01250,UB-0050,2023-02-14,1539.87,false
TX-01251,UB-0051,2024-01-19,1811.99,false
TX-01252,UB-0052,2023-12-21,622.4,false
TX-01253,UB-0053,2023-05-15,4594.13,false
TX-01254,UB-0054,2023-12-24,3148.46,false
TX-01255,UB-0055,2023-01-02,2719.67,false
TX-01256,UB-0056,2024-09-02,4381.59,false
TX-01257,UB-0057,2023-11-25,1729.13,false
TX-01258,UB-0058,2023-04-21,3140.29,false
TX-01259,UB-0059,2023-12-17,131.53,false
TX-01260,UB-0060,2024-10-11,1531.86,false
TX-01261,UB-0061,2023-05-26,3101.14,false
TX-01262,UB-0062,2024-01-27,1549.5,false
TX-01263,UB-0063,2023-12-20,1868.95,false
TX-01264,UB-0064,2024-09-08,4248.88,false
TX-01265,UB-0065,2023-03-23,1793.95,false
TX-01266,UB-0066,2023-07-11,2081.36,false
TX-01267,UB-0067,2023-12-15,403.11,false
TX-01268,UB-0068,2024-11-29,369.11,false
TX-01269,UB-0069,2024-08-25,2776.57,false
TX-01270,UB-0070,2023-12-16,1084.49,false
TX-01271,UB-0071,2023-08-03,4440.95,false
TX-01272,UB-0072,2024-01-01,4294.33,false
TX-01273,UB-0073,2024-11-11,4585.23,false
TX-01274,UB-0074,2024-08-22,4707.24,false
TX-01275,UB-0075,2024-02-13,4654.71,false
TX-01276,UB-0076,2023-02-12,1602.22,false
TX-01277,UB-0077,2023-08-30,4494.11,false
TX-01278,UB-0078,2024-11-19,701.35,false
TX-01279,UB-0079,2023-07-04,540.41,false
TX-01280,UB-0080,2023-05-09,1524.42,false
TX-01281,UB-0081,2023-10-09,1883.01,false
TX-01282,UB-0082,2024-03-29,2392.27,false
TX-01283,UB-0083,2024-12-02,1240.69,false
TX-01284,UB-0084,2023-03-23,889.68,false
TX-01285,UB-0085,2024-08-05,451.82,false
TX-01286,UB-0086,2024-01-28,2606.03,false
TX-01287,UB-0087,2023-10-31,176.37,false
TX-01288,UB-0088,2023-11-04,811.98,false
TX-01289,UB-0089,2023-02-19,1898.13,false
TX-01290,UB-0090,2024-06-25,302.71,false
TX-01291,UB-0091,2023-02-10,1616.42,false
TX-01292,UB-0092,2024-04-27,246.6,false
TX-01293,UB-0093,2023-03-04,4127.23,false
TX-01294,UB-0094,2024-10-06,4678.16,false
TX-01295,UB-0095,2023-08-19,1930.97,false
TX-01296,UB-0096,2023-10-14,1528.39,false
TX-01297,UB-0097,2024-09-25,4136.18,false
TX-01298,UB-0098,2024-02-16,434.11,false
TX-01299,UB-0099,2023-08-08,3158.4,false
TX-01300,UB-0100,2024-04-19,4467.68,false
TX-01301,UB-0101,2023-09-26,4635.26,false
TX-01302,UB-0102,2024-12-29,4223.9,false
TX-01303,UB-0103,2024-04-27,1329.56,false
TX-01304,UB-0104,2023-12-24,1693.88,false
TX-01305,UB-0105,2024-12-02,2441.67,false
TX-01306,UB-0106,2024-07-20,1813.71,false
TX-01307,UB-0107,2024-12-12,2050.43,false
TX-01308,UB-0108,2024-12-19,1041.86,false
TX-01309,UB-0109,2024-04-20,4240.69,false
TX-01310,UB-0110,2024-02-19,3088.24,false
TX-01311,UB-0111,2024-03-01,4621.06,false
TX-01312,UB-0112,2024-03-04,110.92,false
TX-01313,UB-0113,2024-02-09,2310.94,false
TX-01314,UB-0114,2023-11-11,1989.34,false
TX-01315,UB-0115,2024-03-13,2910.92,false
TX-01316,UB-0116,2023-12-18,1479.23,false
TX-01317,UB-0117,2024-08-06,3659.43,false
TX-01318,UB-0118,2024-01-18,467.33,false
TX-01319,UB-0119,2024-11-03,3946.64,false
TX-01320,UB-0120,2024-10-23,388.94,false
TX-01321,UB-0121,2023-04-10,3296.86,false
TX-01322,UB-0122,2024-10-28,2785.13,false
TX-01323,UB-0123,2023-04-04,1012.95,false
TX-01324,UB-0124,2023-08-24,350.47,false
TX-01325,UB-0125,2024-11-30,3797.28,false
TX-01326,UB-0126,2023-03-31,3164.16,false
TX-01327,UB-0127,2024-08-12,2257.11,false
TX-01328,UB-0128,2023-07-24,1532.38,false
TX-01329,UB-0129,2023-03-04,15.94,false
TX-01330,UB-0130,2023-09-12,3825.09,false
TX-01331,UB-0131,2024-04-19,232.2,false
TX-01332,UB-0132,2023-01-22,1369.71,false
TX-01333,UB-0133,2023-05-24,3747.25,false
TX-01334,UB-0134,2024-10-15,3075.15,false
TX-01335,UB-0135,2023-02-11,1530.47,false
TX-01336,UB-0136,2024-05-03,4394.86,false
TX-01337,UB-0137,2023-05-14,1304.44,false
TX-01338,UB-0138,2023-01-08,2838.29,false
TX-01339,UB-0139,2024-04-23,72.32,false
TX-01340,UB-0140,2024-09-17,4187.27,false
TX-01341,UB-0141,2023-03-10,4319.36,false
TX-01342,UB-0142,2023-05-28,4416.07,false
TX-01343,UB-0143,2023-12-01,2702.71,false
TX-01344,UB-0144,2024-12-27,2128.22,false
TX-01345,UB-0145,2024-06-14,1921.02,false
TX-01346,UB-0146,2024-03-22,1160.99,false
TX-01347,UB-0147,2024-07-07,357.51,false
TX-01348,UB-0148,2024-07-08,863.28,false
TX-01349,UB-0149,2023-11-13,3411.77,false
TX-01350,UB-0150,2023-09-26,96.36,false
TX-01351,UB-0151,2024-11-20,279.62,false
TX-01352,UB-0152,2024-08-13,4153.22,false
TX-01353,UB-0153,2024-07-27,940.1,false
TX-01354,UB-0154,2023-05-19,393.7,false
TX-01355,UB-0155,2023-12-13,1790.48,false
TX-01356,UB-0156,2023-10-16,4958.55,false
TX-01357,UB-0157,2023-01-03,3250.71,false
TX-01358,UB-0158,2023-06-20,3788.38,false
TX-01359,UB-0159,2024-02-03,2032.38,false
TX-01360,UB-0160,2023-09-15,1960.51,false
TX-01361,UB-0161,2024-06-21,3683.33,false
TX-01362,UB-0162,2024-02-28,1678.81,false
TX-01363,UB-0163,2024-11-16,725.24,false
TX-01364,UB-0164,2023-09-11,770.86,false
TX-01365,UB-0165,2024-02-11,264.92,false
TX-01366,UB-0166,2023-07-15,1520.05,false
TX-01367,UB-0167,2024-03-10,4399.71,false
TX-01368,UB-0168,2024-01-23,3036.64,false
TX-01369,UB-0169,2024-12-14,1002.19,false
TX-01370,UB-0170,2024-11-26,406.71,false
TX-01371,UB-0171,2024-12-12,2736.19,false
TX-01372,UB-0172,2023-09-01,4278.57,false
TX-01373,UB-0173,2024-10-14,2588.64,false
TX-01374,UB-0174,2024-09-15,3846.45,false
TX-01375,UB-0175,2024-06-21,3804.66,false
TX-01376,UB-0176,2023-09-26,4302.61,false
TX-01377,UB-0177,2023-03-25,1645.71,false
TX-01378,UB-0178,2023-01-19,503.52,false
TX-01379,UB-0179,2024-09-07,4882.37,false
TX-01380,UB-0180,2024-04-24,2596.61,false
TX-01381,UB-0181,2024-06-04,4541.43,false
TX-01382,UB-0182,2023-03-14,2111.36,false
TX-01383,UB-0183,2023-10-14,4406.21,false
TX-01384,UB-0184,2023-02-13,2152.06,false
TX-01385,UB-0185,2024-06-13,3657.37,false
TX-01386,UB-0186,2023-01-22,1006.53,false
TX-01387,UB-0187,2023-01-22,729.77,false
TX-01388,UB-0188,2023-11-26,3059.81,false
TX-01389,UB-0189,2024-12-15,4306.51,false
TX-01390,UB-0190,2024-09-06,3332.39,false
TX-01391,UB-0191,2023-08-05,3925.74,false
TX-01392,UB-0192,2024-11-30,528.43,false
TX-01393,UB-0193,2023-12-20,1902.6,false
TX-01394,UB-0194,2023-10-03,998.53,false
TX-01395,UB-0195,2023-06-13,583.66,false
TX-01396,UB-0196,2023-02-25,4321.89,false
TX-01397,UB-0197,2024-09-09,3294.26,false
TX-01398,UB-0198,2024-03-03,1452.12,false
TX-01399,UB-0199,2023-09-28,4938.69,false
TX-01400,UB-0200,2023-11-20,4820.92,false
TX-01401,UB-0001,2024-03-19,981.87,false
TX-01402,UB-0002,2024-04-05,2939.06,false
TX-01403,UB-0003,2023-11-28,4065.84,false
TX-01404,UB-0004,2024-05-27,2319.91,false
TX-01405,UB-0005,2023-08-18,2735.07,false
TX-01406,UB-0006,2023-09-29,3128.22,false
TX-01407,UB-0007,2023-05-20,870.73,false
TX-01408,UB-0008,2023-05-02,221.2,false
TX-01409,UB-0009,2023-08-06,1477.47,false
TX-01410,UB-0010,2023-03-09,4122.07,false
TX-01411,UB-0011,2024-03-27,1980.64,false
TX-01412,UB-0012,2023-06-17,721.06,false
TX-01413,UB-0013,2024-10-25,1747.71,false
TX-01414,UB-0014,2024-04-18,1015.21,false
TX-01415,UB-0015,2024-03-28,4286.47,false
TX-01416,UB-0016,2023-09-28,996.4,false
TX-01417,UB-0017,2024-03-25,4009.66,false
TX-01418,UB-0018,2024-04-26,1843.01,false
TX-01419,UB-0019,2024-06-13,1819.08,false
TX-01420,UB-0020,2023-04-03,1202.53,false
TX-01421,UB-0021,2023-11-20,3876.42,false
TX-01422,UB-0022,2024-02-29,4740.91,false
TX-01423,UB-0023,2024-10-17,19.92,false
TX-01424,UB-0024,2023-01-21,2818.34,false
TX-01425,UB-0025,2024-06-28,2210.67,false
TX-01426,UB-0026,2024-03-28,2894.67,false
TX-01427,UB-0027,2024-06-12,678.13,false
TX-01428,UB-0028,2023-04-22,4550.51,false
TX-01429,UB-0029,2023-08-30,2259.9,false
TX-01430,UB-0030,2024-01-14,178.57,false
TX-01431,UB-0031,2024-05-26,7.68,false
TX-01432,UB-0032,2023-08-01,4945.4,false
TX-01433,UB-0033,2024-05-22,13.52,false
TX-01434,UB-0034,2023-02-04,2380.46,false
TX-01435,UB-0035,2024-05-11,840.99,false
TX-01436,UB-0036,2023-01-03,864.44,false
TX-01437,UB-0037,2024-02-12,436.34,false
TX-01438,UB-0038,2024-05-22,4056.25,false
TX-01439,UB-0039,2023-04-01,1074.0,false
TX-01440,UB-0040,2023-07-22,4084.27,false
TX-01441,UB-0041,2024-11-05,4114.79,false
TX-01442,UB-0042,2023-05-26,2484.55,false
TX-01443,UB-0043,2023-09-20,3459.12,false
TX-01444,UB-0044,2024-02-20,1185.88,false
TX-01445,UB-0045,2024-01-10,4573.34,false
TX-01446,UB-0046,2023-10-02,2706.15,false
TX-01447,UB-0047,2024-11-11,4662.17,false
TX-01448,UB-0048,2024-01-15,124.55,false
TX-01449,UB-0049,2023-08-03,2470.36,false
TX-01450,UB-0050,2023-02-14,2592.22,false
TX-01451,UB-0051,2023-01-04,4799.73,false
TX-01452,UB-0052,2023-10-23,2081.48,false
TX-01453,UB-0053,2023-11-19,4400.31,false
TX-01454,UB-0054,2024-06-12,3954.49,false
TX-01455,UB-0055,2024-07-01,825.41,false
TX-01456,UB-0056,2023-10-24,2037.82,false
TX-01457,UB-0057,2023-03-07,3482.73,false
TX-01458,UB-0058,2023-04-14,1463.52,false
TX-01459,UB-0059,2024-11-18,4091.03,false
TX-01460,UB-0060,2023-06-07,4572.91,false
TX-01461,UB-0061,2024-02-26,4561.51,false
TX-01462,UB-0062,2023-12-04,417.06,false
TX-01463,UB-0063,2023-09-03,784.85,false
TX-01464,UB-0064,2023-07-15,4249.58,false
TX-01465,UB-0065,2023-06-14,506.15,false
TX-01466,UB-0066,2023-08-27,1986.12,false
TX-01467,UB-0067,2024-05-11,2922.35,false
TX-01468,UB-0068,2024-05-14,2043.52,false
TX-01469,UB-0069,2024-04-14,2805.02,false
TX-01470,UB-0070,2023-07-13,92.8,false
TX-01471,UB-0071,2023-09-01,347.16,false
TX-01472,UB-0072,2023-12-09,173.87,false
TX-01473,UB-0073,2023-07-22,1284.32,false
TX-01474,UB-0074,2024-08-08,21.13,false
TX-01475,UB-0075,2023-07-06,1426.94,false
TX-01476,UB-0076,2023-06-20,3539.92,false
TX-01477,UB-0077,2023-07-21,1385.39,false
TX-01478,UB-0078,2023-08-11,4018.89,false
TX-01479,UB-0079,2024-08-17,2624.03,false
TX-01480,UB-0080,2023-10-12,2170.56,false
TX-01481,UB-0081,2023-06-08,1946.51,false
TX-01482,UB-0082,2024-10-22,1408.27,false
TX-01483,UB-0083,2023-06-10,366.5,false
TX-01484,UB-0084,2023-10-13,2181.71,false
TX-01485,UB-0085,2023-08-28,3491.64,false
TX-01486,UB-0086,2023-03-23,722.95,false
TX-01487,UB-0087,2023-10-02,123.68,false
TX-01488,UB-0088,2023-07-09,4317.27,false
TX-01489,UB-0089,2023-07-15,2987.67,false
TX-01490,UB-0090,2024-09-09,286.53,false
TX-01491,UB-0091,2024-04-22,864.73,false
TX-01492,UB-0092,2023-09-13,3636.06,false
TX-01493,UB-0093,2024-01-26,283.79,false
TX-01494,UB-0094,2023-05-14,641.01,false
TX-01495,UB-0095,2023-04-24,2225.48,false
TX-01496,UB-0096,2023-07-02,3621.54,false
TX-01497,UB-0097,2024-10-22,141.41,false
TX-01498,UB-0098,2024-02-16,4112.17,false
TX-01499,UB-0099,2023-10-23,1110.47,false
TX-01500,UB-0100,2023-10-05,2144.62,false
TX-01501,UB-0101,2023-08-14,3017.59,false
TX-01502,UB-0102,2023-06-02,4203.47,false
TX-01503,UB-0103,2023-12-10,1928.32,false
TX-01504,UB-0104,2024-01-09,4743.41,false
TX-01505,UB-0105,2023-06-17,3098.03,false
TX-01506,UB-0106,2024-04-19,2302.91,false
TX-01507,UB-0107,2024-06-02,3299.6,false
TX-01508,UB-0108,2023-02-10,4677.53,false
TX-01509,UB-0109,2023-01-10,1098.7,false
TX-01510,UB-0110,2024-06-05,4584.46,false
TX-01511,UB-0111,2023-03-13,4547.7,false
TX-01512,UB-0112,2023-10-28,3893.77,false
TX-01513,UB-0113,2023-01-17,4968.5,false
TX-01514,UB-0114,2023-03-02,3508.71,false
TX-01515,UB-0115,2023-12-23,4989.95,false
TX-01516,UB-0116,2024-04-11,1530.82,false
TX-01517,UB-0117,2024-01-02,1420.27,false
TX-01518,UB-0118,2023-03-15,4721.71,false
TX-01519,UB-0119,2024-04-13,4213.94,false
TX-01520,UB-0120,2023-04-18,2112.34,false
TX-01521,UB-0121,2024-04-27,2906.28,false
TX-01522,UB-0122,2023-04-25,2684.65,false
TX-01523,UB-0123,2023-09-18,1022.53,false
TX-01524,UB-0124,2024-12-16,181.83,false
TX-01525,UB-0125,2024-03-25,3828.04,false
TX-01526,UB-0126,2023-07-01,247.19,false
TX-01527,UB-0127,2024-09-16,4508.92,false
TX-01528,UB-0128,2023-04-12,4666.33,false
TX-01529,UB-0129,2023-03-18,4514.43,false
TX-01530,UB-0130,2024-09-01,4553.77,false
TX-01531,UB-0131,2023-04-24,3626.37,false
TX-01532,UB-0132,2023-11-10,4843.28,false
TX-01533,UB-0133,2023-12-31,3326.34,false
TX-01534,UB-0134,2024-03-12,1606.58,false
TX-01535,UB-0135,2024-09-01,724.53,false
TX-01536,UB-0136,2023-02-08,1799.38,false
TX-01537,UB-0137,2023-06-01,3071.08,false
TX-01538,UB-0138,2024-09-24,3876.73,false
TX-01539,UB-0139,2023-01-04,3472.52,false
TX-01540,UB-0140,2023-08-17,1613.27,false
TX-01541,UB-0141,2023-04-10,230.35,false
TX-01542,UB-0142,2023-09-12,3229.45,false
TX-01543,UB-0143,2023-03-26,649.18,false
TX-01544,UB-0144,2023-05-24,3469.35,false
TX-01545,UB-0145,2024-03-09,354.01,false
TX-01546,UB-0146,2024-11-20,4132.57,false
TX-01547,UB-0147,2024-05-03,2897.72,false
TX-01548,UB-0148,2024-03-03,366.29,false
TX-01549,UB-0149,2023-12-21,315.99,false
TX-01550,UB-0150,2023-12-15,2765.19,false
TX-01551,UB-0151,2023-02-19,591.08,false
TX-01552,UB-0152,2023-07-11,610.57,false
TX-01553,UB-0153,2024-01-15,1750.48,false
TX-01554,UB-0154,2023-10-22,3135.33,false
TX-01555,UB-0155,2024-01-16,2306.83,false
TX-01556,UB-0156,2024-03-26,536.3,false
TX-01557,UB-0157,2023-11-14,4309.36,false
TX-01558,UB-0158,2023-01-15,3612.12,false
TX-01559,UB-0159,2024-12-13,1275.74,false
TX-01560,UB-0160,2023-01-24,3485.69,false
TX-01561,UB-0161,2023-07-23,4800.08,false
TX-01562,UB-0162,2024-11-11,391.35,false
TX-01563,UB-0163,2024-07-26,72.34,false
TX-01564,UB-0164,2023-10-26,4197.9,false
TX-01565,UB-0165,2023-07-28,3477.75,false
TX-01566,UB-0166,2024-12-16,4926.96,false
TX-01567,UB-0167,2024-06-14,1288.93,false
TX-01568,UB-0168,2024-05-19,3095.4,false
TX-01569,UB-0169,2023-01-06,2397.66,false
TX-01570,UB-0170,2024-12-02,1010.39,false
TX-01571,UB-0171,2023-12-29,1177.83,false
TX-01572,UB-0172,2024-02-10,2143.15,false
TX-01573,UB-0173,2024-08-27,4355.14,false
TX-01574,UB-0174,2024-12-07,146.97,false
TX-01575,UB-0175,2023-01-20,1932.61,false
TX-01576,UB-0176,2023-07-04,4793.01,false
TX-01577,UB-0177,2024-08-21,2531.33,false
TX-01578,UB-0178,2024-06-03,441.1,false
TX-01579,UB-0179,2023-07-16,3836.42,false
TX-01580,UB-0180,2023-03-06,22.66,false
TX-01581,UB-0181,2023-03-28,3688.22,false
TX-01582,UB-0182,2023-08-18,2828.11,false
TX-01583,UB-0183,2024-09-27,1931.83,false
TX-01584,UB-0184,2024-04-24,2019.14,false
TX-01585,UB-0185,2023-08-12,4612.65,false
TX-01586,UB-0186,2024-08-30,3743.08,false
TX-01587,UB-0187,2023-10-30,1021.28,false
TX-01588,UB-0188,2024-03-12,2446.94,false
TX-01589,UB-0189,2023-01-21,417.54,false
TX-01590,UB-0190,2024-11-24,3039.48,false
TX-01591,UB-0191,2023-05-14,3089.98,false
TX-01592,UB-0192,2023-02-12,4494.59,false
TX-01593,UB-0193,2024-08-11,4554.04,false
TX-01594,UB-0194,2024-02-04,3842.27,false
TX-01595,UB-0195,2024-02-05,3124.61,false
TX-01596,UB-0196,2023-07-07,268.8,false
TX-01597,UB-0197,2023-01-23,1525.15,false
TX-01598,UB-0198,2023-10-26,1402.9,false
TX-01599,UB-0199,2024-06-11,1686.09,false
TX-01600,UB-0200,2023-03-14,3089.49,false
TX-01601,UB-0001,2023-03-31,4325.25,false
TX-01602,UB-0002,2024-10-28,4451.73,false
TX-01603,UB-0003,2023-11-12,2731.51,false
TX-01604,UB-0004,2024-11-20,2959.67,false
TX-01605,UB-0005,2023-12-07,132.55,false
TX-01606,UB-0006,2024-10-14,2111.38,false
TX-01607,UB-0007,2023-08-02,3100.93,false
TX-01608,UB-0008,2023-03-28,1478.36,false
TX-01609,UB-0009,2024-03-23,1393.05,false
TX-01610,UB-0010,2024-12-17,3583.12,false
TX-01611,UB-0011,2024-06-24,3318.81,false
TX-01612,UB-0012,2024-02-01,2521.95,false
TX-01613,UB-0013,2023-03-30,914.87,false
TX-01614,UB-0014,2024-08-25,4630.65,false
TX-01615,UB-0015,2024-09-06,3030.57,false
TX-01616,UB-0016,2024-07-24,4855.25,false
TX-01617,UB-0017,2023-11-01,2303.03,false
TX-01618,UB-0018,2023-07-17,3021.42,false
TX-01619,UB-0019,2024-03-04,3745.14,false
TX-01620,UB-0020,2024-11-14,3617.88,false
TX-01621,UB-0021,2023-12-16,3396.21,false
